Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
1,17:30:14.659547,17:30:55.310848,1.0,-1.0,1.0
1,17:30:14.659547,17:30:55.546366,1.0,-1.0,1.0
1,17:30:14.659547,17:30:55.758122,1.0,-1.0,1.0
1,17:30:14.659547,17:30:55.995628,1.0,-1.0,1.0
1,17:30:14.659547,17:30:56.219461,1.0,-1.0,1.0
1,17:30:14.659547,17:30:56.444290,1.0,-1.0,1.0
1,17:30:14.659547,17:30:56.636381,1.0,-1.0,1.0
1,17:30:14.659547,17:30:56.864895,1.0,-1.0,1.0
1,17:30:14.659547,17:30:57.080313,1.0,-1.0,1.0
1,17:30:14.659547,17:30:57.270441,1.0,-1.0,1.0
1,17:30:14.659547,17:30:57.484593,1.0,-1.0,1.0
1,17:30:14.659547,17:30:57.690168,1.0,-1.0,1.0
1,17:30:14.659547,17:30:57.903746,1.0,-1.0,1.0
1,17:30:14.659547,17:30:58.134027,1.0,-1.0,1.0
1,17:30:14.659547,17:30:58.350455,1.0,-1.0,1.0
1,17:30:14.659547,17:30:58.577569,1.0,-1.0,1.0
1,17:30:14.659547,17:30:58.768150,1.0,-1.0,1.0
1,17:30:14.659547,17:30:59.001056,1.0,-1.0,1.0
1,17:30:14.659547,17:30:59.243680,1.0,-1.0,1.0
1,17:30:14.659547,17:30:59.487993,1.0,-1.0,1.0
1,17:30:14.659547,17:30:59.703184,1.0,-1.0,1.0
1,17:30:14.659547,17:30:59.915825,1.0,-1.0,1.0
1,17:30:14.659547,17:31:00.422227,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:00.630410,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:00.864759,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:01.096076,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:01.310149,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:01.535792,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:01.741270,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:01.949638,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:02.174652,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:02.414052,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:02.635153,-1.0,-1.0,-1.0
1,17:30:14.659547,17:31:02.838789,-1.0,-1.0,-1.0
